keys_1,keys_2,keys_3,keys_4,keys_5,keys_6,name,fitness,row_switch_ratio,row_switch_imbalance,hand_switch_ratio,hands_imbalance,effort,efforts_imbalance,roll_imbalance,mean_streak,streak_imbalance,left_streak,right_streak,left_column_effort_ratio,right_column_effort_ratio,left_column_press_ratio,right_column_press_ratio,column_balance,top_row_effort_ratio,home_row_effort_ratio,bottom_row_effort_ratio,row_balance,left_effort_ratio,right_effort_ratio,left_count_ratio,right_count_ratio,left_effort,right_effort,left_count,right_count,hand_switches,left_row_switch_cost,right_row_switch_cost,left_rolls,right_rolls
pzsuq,dearl,__xfw,kgcb_,hoitn,jymv_,ntiohlraed,1128.745195,16.96%,←001.19%,37.95%,←002.14%,59431438312.46,←001.65%,←000.28%,1.72,→001.32%,1.71,1.74,08.22% │ 10.75% │ 11.66% │ 11.23% │ 08.56%,08.32% │ 11.32% │ 11.21% │ 10.12% │ 08.61%,05.97% │ 12.10% │ 14.91% │ 11.49% │ 06.06%,05.66% │ 11.32% │ 13.52% │ 11.49% │ 07.49%,→004.63% │ ←006.15% │ ←003.99% │ →000.73% │ ←002.79%,23.31%,64.57%,12.12%,←050.98% │ →006.55% │ →024.97%,50.41%,49.59%,50.53%,49.47%,29959288097.79,29472150214.67,8727751367,8545259086,6554252410,1473057721,1455764585,3631842320,3621804925
gvumq,ctehr,_pzd_,_fowk,sianl,_yxbj,lnaisrhetc,1128.607832,17.13%,←000.78%,37.84%,←000.04%,58920434910.34,←003.38%,→001.04%,1.73,→000.79%,1.72,1.73,07.19% │ 10.74% │ 12.26% │ 11.46% │ 09.18%,08.58% │ 10.99% │ 12.18% │ 10.54% │ 06.88%,05.38% │ 12.02% │ 14.88% │ 11.11% │ 06.63%,06.45% │ 11.48% │ 16.02% │ 10.80% │ 05.24%,←004.56% │ ←001.86% │ ←000.67% │ ←004.26% │ ←007.00%,24.42%,63.67%,11.91%,→018.89% │ ←005.56% │ ←052.75%,50.83%,49.17%,50.01%,49.99%,29949394045.81,28971040864.53,8638151864,8634858589,6536087673,1485161574,1473596460,3616885388,3654926594
gvumq,ctehr,_pzd_,_fowk,sanil,_yxbj,linasrhetc,1128.432931,17.13%,←000.78%,37.84%,←000.04%,59534214011.48,←001.23%,→001.04%,1.73,→000.79%,1.72,1.73,07.12% │ 10.63% │ 12.14% │ 11.34% │ 09.09%,08.52% │ 11.01% │ 12.67% │ 10.72% │ 06.78%,05.38% │ 12.02% │ 14.88% │ 11.11% │ 06.63%,06.45% │ 12.16% │ 15.24% │ 10.90% │ 05.24%,←005.01% │ →000.89% │ →004.22% │ ←003.00% │ ←006.72%,24.28%,63.81%,11.91%,→019.57% │ ←002.88% │ ←048.90%,50.31%,49.69%,50.01%,49.99%,29949394045.81,29584819965.67,8638151864,8634858589,6536087673,1485161574,1473596460,3616885388,3654926594
gvumq,ctehr,_pzd_,_fowj,sainl,_yxbk,lniasrhetc,1127.980132,17.14%,←000.61%,37.84%,←000.04%,59084043333.27,←002.80%,→001.04%,1.73,→000.79%,1.72,1.73,07.17% │ 10.71% │ 12.23% │ 11.42% │ 09.16%,08.55% │ 11.14% │ 12.41% │ 10.50% │ 06.71%,05.38% │ 12.02% │ 14.88% │ 11.11% │ 06.63%,06.45% │ 12.16% │ 15.34% │ 10.80% │ 05.24%,←006.83% │ ←001.94% │ →001.45% │ ←002.59% │ ←007.11%,23.51%,63.64%,12.85%,→013.47% │ ←005.05% │ ←026.59%,50.69%,49.31%,50.01%,49.99%,29949394045.81,29134649287.46,8638151864,8634858589,6536087673,1485161574,1476127928,3616885388,3654926594
gvumq,ctehr,_pzd_,_fowk,sinal,_yjbx,lanisrhetc,1127.896743,17.13%,←000.78%,37.84%,←000.04%,59507592933.89,←001.32%,→001.04%,1.73,→000.79%,1.72,1.73,07.12% │ 10.63% │ 12.14% │ 11.34% │ 09.09%,08.52% │ 10.89% │ 12.48% │ 10.97% │ 06.80%,05.38% │ 12.02% │ 14.88% │ 11.11% │ 06.63%,06.45% │ 11.48% │ 15.28% │ 11.58% │ 05.21%,←004.65% │ →003.12% │ →002.74% │ ←004.15% │ ←006.72%,24.21%,63.94%,11.84%,→019.12% │ ←002.55% │ ←051.13%,50.33%,49.67%,50.01%,49.99%,29949394045.81,29558198888.08,8638151864,8634858589,6536087673,1485161574,1473596460,3616885388,3654926594
zplyc,snieg,xkf__,jmubq,hotar,vwd__,ratohgeins,1127.604225,15.87%,←001.40%,41.24%,←000.97%,58004753008.82,→000.26%,→000.07%,1.63,→000.65%,1.63,1.64,08.22% │ 09.51% │ 11.43% │ 12.31% │ 08.47%,08.77% │ 11.72% │ 11.61% │ 09.90% │ 08.08%,06.77% │ 10.38% │ 14.04% │ 13.67% │ 05.38%,05.99% │ 11.86% │ 15.40% │ 09.89% │ 06.63%,←001.71% │ →003.91% │ →001.51% │ ←005.04% │ →003.41%,23.90%,63.69%,12.41%,←063.31% │ →004.64% │ →052.07%,49.93%,50.07%,50.24%,49.76%,28963941694.68,29040811314.14,8678276665,8594733788,7122746405,1380075937,1360975314,3341372785,3343780465
jpumx,ciers,wzkd_,_gnfv,hatol,byq__,lotahsreic,1127.204714,18.98%,→001.21%,39.23%,←000.81%,57320145842.53,→000.47%,←001.23%,1.69,←000.29%,1.69,1.68,07.00% │ 09.96% │ 11.66% │ 11.96% │ 09.31%,09.19% │ 12.04% │ 11.74% │ 10.00% │ 07.15%,05.25% │ 09.86% │ 15.49% │ 12.96% │ 06.64%,06.30% │ 12.02% │ 16.38% │ 09.75% │ 05.34%,→002.17% │ →000.45% │ →000.70% │ →000.60% │ ←001.31%,24.60%,62.25%,13.14%,→035.26% │ ←006.45% │ ←061.44%,49.88%,50.12%,50.20%,49.80%,28593118311.94,28727027530.59,8671236051,8601774402,6776391746,1629385891,1649330020,3537178900,3494329009
pqsuy,dearl,__zfx,jbgw_,hiton,vmck_,notihlraed,1127.136396,17.24%,←000.65%,37.32%,←002.19%,59202488209.46,←001.77%,→000.07%,1.74,→001.64%,1.73,1.76,08.27% │ 10.60% │ 11.16% │ 11.19% │ 09.23%,08.92% │ 11.47% │ 10.34% │ 10.13% │ 08.70%,05.97% │ 12.07% │ 14.85% │ 11.49% │ 06.16%,05.99% │ 11.81% │ 14.17% │ 10.00% │ 07.49%,→004.97% │ ←004.60% │ ←007.88% │ →002.44% │ ←003.45%,23.50%,63.76%,12.74%,←151.52% │ →007.16% │ →070.15%,50.44%,49.56%,50.54%,49.46%,29860951893.92,29341536315.54,8729920692,8543089761,6446905140,1493589981,1484013230,3679289114,3681705401
gvumq,ctehr,_pzd_,_fowk,sianl,_yjbx,lnaisrhetc,1127.132415,17.13%,←000.78%,37.84%,←000.04%,58915531629.28,←003.39%,→001.04%,1.73,→000.79%,1.72,1.73,07.19% │ 10.74% │ 12.26% │ 11.46% │ 09.18%,08.58% │ 11.00% │ 12.22% │ 10.54% │ 06.82%,05.38% │ 12.02% │ 14.88% │ 11.11% │ 06.63%,06.45% │ 11.48% │ 16.06% │ 10.80% │ 05.21%,←005.38% │ ←001.86% │ ←000.36% │ ←004.19% │ ←007.00%,24.42%,63.68%,11.90%,→018.89% │ ←005.54% │ ←053.18%,50.83%,49.17%,50.01%,49.99%,29949394045.81,28966137583.47,8638151864,8634858589,6536087673,1485161574,1473596460,3616885388,3654926594
jmpzf,lnead,bkwc_,vuogq,hirts,xy___,lneadhirts,1126.893208,17.22%,→000.14%,39.51%,←002.02%,58579089377.41,→000.26%,→000.49%,1.68,→001.68%,1.66,1.69,08.14% │ 09.74% │ 12.07% │ 11.21% │ 08.76%,08.86% │ 11.72% │ 12.02% │ 09.72% │ 07.75%,06.12% │ 10.84% │ 15.81% │ 11.73% │ 06.01%,05.95% │ 12.07% │ 14.09% │ 10.85% │ 06.55%,←005.02% │ ←000.28% │ ←000.48% │ →004.33% │ →001.09%,24.67%,63.83%,11.50%,→042.75% │ →001.26% │ ←308.55%,49.93%,50.07%,50.50%,49.50%,29251256999.51,29327832377.90,8722791429,8550219024,6824868025,1485991677,1488051947,3482953186,3500078444
jpumq,ciers,wxkd_,_gnfv,hatol,byz__,lotahsreic,1126.399939,19.07%,→001.83%,39.14%,←000.69%,57325534492.83,→000.75%,←000.89%,1.69,←000.13%,1.69,1.69,07.00% │ 10.04% │ 11.68% │ 11.96% │ 09.13%,09.19% │ 12.05% │ 11.79% │ 10.01% │ 07.15%,05.25% │ 09.93% │ 15.49% │ 12.96% │ 06.55%,06.30% │ 12.02% │ 16.41% │ 09.75% │ 05.34%,→002.18% │ ←000.34% │ →000.93% │ →000.75% │ →000.59%,24.53%,62.20%,13.27%,→035.78% │ ←006.12% │ ←061.50%,49.81%,50.19%,50.17%,49.83%,28555259258.17,28770275234.66,8666209719,8606800734,6761460266,1631542701,1661941016,3538775625,3507663764
xpumq,ciers,wjkd_,_gnfv,hatol,byz__,lotahsreic,1125.904588,19.11%,→001.42%,39.14%,←000.69%,57342210848.48,→000.69%,←000.89%,1.69,←000.13%,1.69,1.69,07.02% │ 10.05% │ 11.67% │ 11.96% │ 09.13%,09.19% │ 12.05% │ 11.78% │ 10.00% │ 07.15%,05.21% │ 09.96% │ 15.49% │ 12.96% │ 06.55%,06.30% │ 12.02% │ 16.41% │ 09.75% │ 05.34%,→001.83% │ ←000.45% │ →000.98% │ →000.75% │ →000.59%,24.53%,62.18%,13.28%,→035.67% │ ←006.10% │ ←061.89%,49.83%,50.17%,50.17%,49.83%,28571935613.82,28770275234.66,8666209719,8606800734,6761460266,1638382527,1661941016,3538775625,3507663764
qmpzf,lnead,wkbc_,vuogj,histr,xy___,lneadhistr,1125.828451,17.13%,→001.10%,39.54%,←001.49%,58245006271.68,→000.30%,→001.13%,1.68,→001.76%,1.66,1.69,07.89% │ 09.82% │ 12.10% │ 11.30% │ 08.81%,08.89% │ 12.03% │ 11.28% │ 09.47% │ 08.41%,06.06% │ 10.84% │ 15.74% │ 11.73% │ 06.01%,05.95% │ 12.07% │ 14.01% │ 10.85% │ 06.76%,→006.18% │ ←003.69% │ ←007.29% │ →006.07% │ →000.82%,24.92%,63.38%,11.69%,→045.25% │ ←000.60% │ ←292.72%,49.92%,50.08%,50.37%,49.63%,29078511646.81,29166494624.87,8700240229,8572770224,6829703504,1471604740,1487923272,3469240367,3508955784
qmpzf,lnead,wkbc_,vuogj,hrits,xy___,lneadhrits,1125.774445,17.13%,→001.10%,39.54%,←001.49%,58128954650.96,←000.10%,→001.13%,1.68,→001.76%,1.66,1.69,07.90% │ 09.84% │ 12.13% │ 11.32% │ 08.83%,08.87% │ 10.75% │ 12.48% │ 09.81% │ 08.07%,06.06% │ 10.84% │ 15.74% │ 11.73% │ 06.01%,05.95% │ 11.01% │ 15.15% │ 10.85% │ 06.68%,→002.06% │ ←000.37% │ →002.82% │ ←005.34% │ →000.49%,24.88%,63.40%,11.72%,→044.92% │ ←000.94% │ ←291.98%,50.02%,49.98%,50.37%,49.63%,29078511646.81,29050443004.15,8700240229,8572770224,6829703504,1471604740,1487923272,3469240367,3508955784
pqsuy,dearl,__zfx,jwmb_,hiton,vgck_,notihlraed,1125.638870,17.06%,←002.72%,37.32%,←002.19%,59086268284.40,←002.17%,→000.07%,1.74,→001.64%,1.73,1.76,08.28% │ 10.62% │ 11.18% │ 11.21% │ 09.25%,09.01% │ 11.26% │ 10.50% │ 09.99% │ 08.71%,05.97% │ 12.07% │ 14.85% │ 11.49% │ 06.16%,05.99% │ 11.33% │ 14.73% │ 09.93% │ 07.49%,→004.88% │ ←006.31% │ ←006.48% │ →000.48% │ ←002.72%,23.56%,63.93%,12.50%,←150.73% │ →007.29% │ →069.33%,50.54%,49.46%,50.54%,49.46%,29860951893.92,29225316390.48,8729920692,8543089761,6446905140,1493589981,1454032174,3679289114,3681705401
gvumq,ctehr,_pzd_,_fowj,sinal,_yxbk,lanisrhetc,1125.597835,17.14%,←000.61%,37.84%,←000.04%,59426665633.16,←001.60%,→001.04%,1.73,→000.79%,1.72,1.73,07.13% │ 10.65% │ 12.16% │ 11.36% │ 09.10%,08.53% │ 10.88% │ 12.43% │ 11.00% │ 06.77%,05.38% │ 12.02% │ 14.88% │ 11.11% │ 06.63%,06.45% │ 11.48% │ 15.24% │ 11.58% │ 05.24%,←005.37% │ →003.22% │ →002.21% │ ←004.45% │ ←006.75%,23.29%,63.99%,12.72%,→012.88% │ ←002.66% │ ←027.89%,50.40%,49.60%,50.01%,49.99%,29949394045.81,29477271587.35,8638151864,8634858589,6536087673,1485161574,1476127928,3616885388,3654926594
xjwfy,lnead,vpug_,_mock,sitrh,zbq__,lneadsitrh,1125.513332,17.49%,→000.53%,39.14%,→000.50%,57594292689.95,→001.17%,→003.00%,1.69,→001.74%,1.67,1.70,07.50% │ 09.07% │ 12.70% │ 11.84% │ 08.60%,08.74% │ 11.48% │ 13.08% │ 09.45% │ 07.55%,05.54% │ 09.87% │ 16.44% │ 12.51% │ 05.53%,06.58% │ 11.81% │ 16.46% │ 09.86% │ 05.43%,→000.61% │ →004.04% │ →002.90% │ ←003.16% │ →001.68%,24.66%,62.48%,12.87%,→053.53% │ ←000.82% │ ←347.45%,49.70%,50.30%,49.87%,50.13%,28627020242.43,28967272447.52,8614912473,8658097980,6759821698,1506533566,1514527497,3470291959,3577785998
pqsuy,dearl,__zfx,jbmw_,hiton,vgck_,notihlraed,1125.388050,17.06%,←002.72%,37.32%,←002.19%,59028702019.67,←002.38%,→000.07%,1.74,→001.64%,1.73,1.76,08.29% │ 10.63% │ 11.19% │ 11.22% │ 09.26%,09.00% │ 11.03% │ 10.51% │ 10.15% │ 08.72%,05.97% │ 12.07% │ 14.85% │ 11.49% │ 06.16%,05.99% │ 11.26% │ 14.73% │ 10.00% │ 07.49%,→004.97% │ ←004.72% │ ←006.48% │ ←001.70% │ ←002.89%,23.59%,63.90%,12.51%,←150.70% │ →007.01% │ →069.33%,50.59%,49.41%,50.54%,49.46%,29860951893.92,29167750125.75,8729920692,8543089761,6446905140,1493589981,1454032174,3679289114,3681705401
gvumq,ctehr,_pzd_,_fowj,sanil,_yxbk,linasrhetc,1125.129478,17.14%,←000.61%,37.84%,←000.04%,59434578402.08,←001.57%,→001.04%,1.73,→000.79%,1.72,1.73,07.13% │ 10.65% │ 12.16% │ 11.36% │ 09.10%,08.53% │ 11.02% │ 12.66% │ 10.71% │ 06.69%,05.38% │ 12.02% │ 14.88% │ 11.11% │ 06.63%,06.45% │ 12.16% │ 15.24% │ 10.90% │ 05.24%,←006.51% │ →000.56% │ →003.99% │ ←003.04% │ ←006.75%,23.36%,63.86%,12.77%,→013.42% │ ←003.07% │ ←026.55%,50.39%,49.61%,50.01%,49.99%,29949394045.81,29485184356.27,8638151864,8634858589,6536087673,1485161574,1476127928,3616885388,3654926594
gusqk,lraed,___vy,xpcw_,hiton,bfmjz,lraedhiton,1125.093242,17.59%,←001.46%,37.22%,→000.95%,59043017077.92,→000.31%,→001.94%,1.75,→000.75%,1.74,1.75,08.63% │ 09.12% │ 10.71% │ 12.24% │ 09.23%,09.51% │ 11.55% │ 10.46% │ 09.67% │ 08.89%,06.32% │ 09.31% │ 14.72% │ 13.15% │ 06.27%,06.49% │ 11.92% │ 14.73% │ 09.48% │ 07.62%,→002.89% │ →005.67% │ ←002.32% │ ←005.98% │ →002.99%,23.23%,64.00%,12.77%,←080.84% │ →007.03% │ →052.23%,49.92%,50.08%,49.76%,50.24%,29475514750.87,29567502327.05,8595409395,8677601058,6428726971,1530063006,1508034597,3653465794,3725706890
xjwfy,lnead,vpug_,_mock,sitrh,qbz__,lneadsitrh,1125.084088,17.49%,→000.53%,39.14%,→000.50%,57576719960.11,→001.11%,→003.00%,1.69,→001.74%,1.67,1.70,07.50% │ 09.07% │ 12.70% │ 11.84% │ 08.60%,08.68% │ 11.47% │ 13.13% │ 09.45% │ 07.55%,05.54% │ 09.87% │ 16.44% │ 12.51% │ 05.53%,06.55% │ 11.81% │ 16.48% │ 09.86% │ 05.43%,→000.60% │ →004.04% │ →003.22% │ ←003.27% │ →000.98%,24.66%,62.48%,12.85%,→053.53% │ ←000.86% │ ←350.71%,49.72%,50.28%,49.87%,50.13%,28627020242.43,28949699717.68,8614912473,8658097980,6759821698,1506533566,1514527497,3470291959,3577785998
julfp,rseam,___wk,_ydbq,hiton,vgcxz,rseamhiton,1124.942524,17.04%,←001.29%,37.79%,→000.54%,58643484187.98,→000.42%,→000.84%,1.73,→000.22%,1.73,1.73,08.56% │ 09.11% │ 12.34% │ 11.68% │ 08.21%,08.56% │ 11.17% │ 12.19% │ 09.09% │ 09.10%,06.76% │ 09.23% │ 16.24% │ 12.15% │ 05.50%,05.76% │ 11.34% │ 15.95% │ 09.37% │ 07.72%,→005.89% │ ←000.20% │ ←001.21% │ ←004.58% │ →004.11%,22.59%,65.17%,12.24%,←074.74% │ →001.03% │ →065.95%,49.89%,50.11%,49.87%,50.13%,29259911812.39,29383572375.59,8613257667,8659752786,6526932925,1480940734,1462110615,3625217916,3655748814
julfp,rseam,___wk,_ydbz,hiton,vgcxq,rseamhiton,1124.781589,17.03%,←001.40%,37.79%,→000.54%,58654559309.76,→000.46%,→000.84%,1.73,→000.22%,1.73,1.73,08.56% │ 09.11% │ 12.34% │ 11.67% │ 08.21%,08.56% │ 11.17% │ 12.19% │ 09.09% │ 09.11%,06.76% │ 09.23% │ 16.24% │ 12.15% │ 05.50%,05.76% │ 11.34% │ 15.95% │ 09.37% │ 07.72%,→006.03% │ ←000.17% │ ←001.21% │ ←004.56% │ →004.12%,22.66%,65.16%,12.17%,←073.20% │ →001.05% │ →065.72%,49.89%,50.11%,49.87%,50.13%,29259911812.39,29394647497.37,8613257667,8659752786,6526932925,1480940734,1460561523,3625217916,3655748814
xulfp,rseam,___wk,_ydbq,hiton,vgcjz,rseamhiton,1124.131330,17.14%,←001.88%,37.73%,→000.69%,58637011206.55,→000.76%,→000.60%,1.73,←000.07%,1.73,1.73,08.57% │ 09.05% │ 12.31% │ 11.64% │ 08.24%,08.56% │ 11.15% │ 12.16% │ 09.22% │ 09.10%,06.72% │ 09.23% │ 16.24% │ 12.15% │ 05.50%,05.76% │ 11.34% │ 15.95% │ 09.41% │ 07.72%,→005.77% │ →001.82% │ ←001.20% │ ←004.37% │ →003.75%,22.58%,65.13%,12.29%,←074.61% │ →001.34% │ →066.14%,49.81%,50.19%,49.83%,50.17%,29207113581.22,29429897625.33,8606616092,8666394361,6517525372,1493756300,1466242575,3634306361,3656067922
zcbkw,dneal,fxpm_,vuogj,hirts,qy___,dnealhirts,1123.582338,17.36%,→000.19%,39.35%,←001.86%,58955061992.06,←000.43%,→000.24%,1.68,→001.41%,1.67,1.70,08.17% │ 09.93% │ 12.14% │ 11.48% │ 08.40%,08.65% │ 11.72% │ 12.00% │ 09.62% │ 07.90%,06.14% │ 11.01% │ 15.74% │ 11.62% │ 05.96%,05.86% │ 12.07% │ 14.09% │ 10.85% │ 06.68%,←003.38% │ ←003.16% │ ←001.17% │ →002.04% │ →002.98%,25.23%,63.66%,11.11%,→041.62% │ →000.20% │ ←328.97%,50.11%,49.89%,50.46%,49.54%,29540873305.16,29414188686.90,8716149854,8556860599,6796354158,1497686636,1500543841,3501594788,3509950709
fwdgz,caenr,___mq,_blyx,sitoh,jupkv,caenrsitoh,1123.512492,18.03%,→001.27%,38.26%,←000.68%,58437820891.90,→000.84%,←000.25%,1.71,→000.31%,1.71,1.72,07.50% │ 09.63% │ 12.14% │ 11.13% │ 09.40%,08.93% │ 11.94% │ 11.59% │ 09.92% │ 07.83%,05.51% │ 09.96% │ 15.79% │ 12.14% │ 06.76%,06.68% │ 11.99% │ 15.21% │ 10.01% │ 05.95%,→004.22% │ →002.96% │ ←004.67% │ →006.75% │ ←005.26%,21.87%,65.58%,12.55%,←044.39% │ ←005.76% │ →066.34%,49.79%,50.21%,50.17%,49.83%,29096142421.49,29341678470.41,8665752037,8607258416,6609450580,1547341032,1567232845,3603695401,3594753674
zcfkx,lread,wjguy,_mnpv,sitoh,qb___,hotisdaerl,1123.457789,18.11%,→001.06%,38.92%,→000.42%,58011553988.52,→000.06%,→001.78%,1.70,→000.95%,1.69,1.70,07.94% │ 10.01% │ 12.08% │ 11.47% │ 08.49%,08.62% │ 11.62% │ 12.46% │ 09.53% │ 07.79%,06.09% │ 10.09% │ 16.21% │ 11.80% │ 05.72%,06.55% │ 11.81% │ 16.28% │ 09.71% │ 05.76%,←001.96% │ ←004.96% │ →003.10% │ →001.28% │ →001.40%,23.20%,62.97%,13.83%,→050.48% │ →005.63% │ ←457.84%,49.98%,50.02%,49.89%,50.11%,28996879680.74,29014674307.78,8618308980,8654701473,6722151539,1555964018,1572685005,3510984806,3574763310
gusqk,lraed,___vy,jpcw_,hiton,bfmxz,lraedhiton,1123.341684,17.70%,←000.19%,37.22%,→000.95%,59034176127.15,→000.28%,→001.94%,1.75,→000.75%,1.74,1.75,08.63% │ 09.12% │ 10.71% │ 12.24% │ 09.23%,09.57% │ 11.54% │ 10.46% │ 09.62% │ 08.89%,06.32% │ 09.31% │ 14.72% │ 13.15% │ 06.27%,06.53% │ 11.92% │ 14.73% │ 09.44% │ 07.62%,→002.89% │ →005.20% │ ←002.42% │ ←006.10% │ →003.56%,23.29%,63.99%,12.72%,←079.61% │ →006.98% │ →051.94%,49.93%,50.07%,49.76%,50.24%,29475514750.87,29558661376.28,8595409395,8677601058,6428726971,1530063006,1527171995,3653465794,3725706890
zcbkw,dneal,fqpm_,vuogj,hirts,xy___,dnealhirts,1123.184375,17.13%,→001.16%,39.54%,←001.49%,58914697115.63,→000.14%,→001.13%,1.68,→001.76%,1.66,1.69,08.17% │ 09.80% │ 12.12% │ 11.47% │ 08.40%,08.81% │ 11.65% │ 12.01% │ 09.66% │ 07.91%,06.14% │ 10.92% │ 15.74% │ 11.62% │ 05.96%,05.95% │ 12.07% │ 14.09% │ 10.85% │ 06.68%,←003.37% │ ←001.40% │ ←000.90% │ →001.48% │ →004.64%,25.13%,63.74%,11.13%,→041.34% │ →000.49% │ ←294.84%,49.96%,50.04%,50.37%,49.63%,29436613158.25,29478083957.38,8700240229,8572770224,6829703504,1470661364,1487923272,3469240367,3508955784
qmbxy,dneal,gkfc_,vuopj,htsir,zw___,dnealhtsir,1123.107499,18.48%,→001.16%,37.99%,←001.41%,58582252528.89,→000.67%,→001.82%,1.72,→002.31%,1.70,1.74,08.24% │ 09.77% │ 11.80% │ 11.13% │ 08.88%,08.83% │ 11.79% │ 11.48% │ 09.59% │ 08.47%,05.97% │ 10.84% │ 15.78% │ 11.79% │ 05.97%,05.89% │ 13.26% │ 14.01% │ 09.73% │ 06.76%,→002.75% │ ←001.92% │ ←002.83% │ →005.58% │ ←000.51%,24.32%,62.77%,12.91%,→049.91% │ →002.00% │ ←371.15%,49.83%,50.17%,50.35%,49.65%,29192510717.93,29389741810.96,8696806568,8576203885,6561675168,1586834699,1605491147,3589807113,3656417374
zcfky,lread,wxguj,_mnpv,sotih,qb___,hitosdaerl,1122.781461,18.08%,→001.41%,38.92%,→000.42%,58289845152.42,→000.36%,→001.78%,1.70,→000.95%,1.69,1.70,07.90% │ 09.93% │ 12.04% │ 11.46% │ 08.57%,08.57% │ 11.40% │ 12.71% │ 09.65% │ 07.75%,06.09% │ 10.05% │ 16.21% │ 11.80% │ 05.76%,06.55% │ 11.78% │ 16.28% │ 09.73% │ 05.76%,←001.98% │ ←002.90% │ →005.33% │ ←000.55% │ →000.01%,25.84%,62.94%,11.22%,→033.41% │ →006.23% │ ←335.05%,49.91%,50.09%,49.89%,50.11%,29091745537.48,29198099614.94,8618308980,8654701473,6722151539,1550450966,1572685005,3510984806,3574763310
zcfuj,lread,wxgky,_mnpv,sotih,qb___,hitosdaerl,1122.773728,18.12%,→000.99%,38.92%,→000.42%,58285733663.79,→000.38%,→001.78%,1.70,→000.95%,1.69,1.70,07.95% │ 09.94% │ 12.04% │ 11.52% │ 08.46%,08.57% │ 11.40% │ 12.72% │ 09.65% │ 07.75%,06.09% │ 10.05% │ 16.21% │ 11.80% │ 05.76%,06.55% │ 11.78% │ 16.28% │ 09.73% │ 05.76%,←002.55% │ ←002.98% │ →005.35% │ ←001.09% │ →001.38%,25.65%,63.02%,11.33%,→034.68% │ →005.99% │ ←340.40%,49.91%,50.09%,49.89%,50.11%,29087634048.85,29198099614.94,8618308980,8654701473,6722151539,1557082406,1572685005,3510984806,3574763310
gusqk,lraed,___vy,zpcw_,hiton,bfmjx,lraedhiton,1122.301656,17.68%,←000.38%,37.22%,→000.95%,59050103479.88,→000.33%,→001.94%,1.75,→000.75%,1.74,1.75,08.63% │ 09.12% │ 10.71% │ 12.24% │ 09.23%,09.44% │ 11.55% │ 10.46% │ 09.67% │ 08.96%,06.32% │ 09.31% │ 14.72% │ 13.15% │ 06.27%,06.43% │ 11.92% │ 14.73% │ 09.48% │ 07.68%,→003.71% │ →005.67% │ ←002.31% │ ←005.93% │ →002.26%,23.17%,63.99%,12.84%,←082.12% │ →007.01% │ →052.64%,49.92%,50.08%,49.76%,50.24%,29475514750.87,29574588729.01,8595409395,8677601058,6428726971,1530063006,1524282957,3653465794,3725706890
zcfkx,dreal,yjguw,_mnpv,sitoh,qb___,hotislaerd,1122.183162,18.11%,→001.06%,38.92%,→000.42%,58313485562.40,←000.98%,→001.78%,1.70,→000.95%,1.69,1.70,07.74% │ 09.95% │ 12.04% │ 11.69% │ 08.82%,08.57% │ 11.56% │ 12.40% │ 09.48% │ 07.75%,05.66% │ 10.09% │ 16.21% │ 11.80% │ 06.15%,06.55% │ 11.81% │ 16.28% │ 09.71% │ 05.76%,→000.07% │ ←004.90% │ →002.93% │ ←001.20% │ ←002.95%,23.09%,63.15%,13.76%,→050.43% │ →004.06% │ ←458.00%,50.24%,49.76%,49.89%,50.11%,29298811254.62,29014674307.78,8618308980,8654701473,6722151539,1555964018,1572685005,3510984806,3574763310
zcfkw,dreal,yjgux,_mnpv,sotih,qb___,hitoslaerd,1122.035341,18.13%,→000.87%,38.92%,→000.42%,58510152576.02,←000.39%,→001.78%,1.70,→000.95%,1.69,1.70,07.72% │ 09.92% │ 12.03% │ 11.63% │ 08.80%,08.54% │ 11.36% │ 12.67% │ 09.62% │ 07.72%,05.66% │ 10.09% │ 16.21% │ 11.80% │ 06.15%,06.55% │ 11.78% │ 16.28% │ 09.73% │ 05.76%,→000.04% │ ←003.17% │ →005.06% │ ←002.42% │ ←003.03%,25.30%,63.19%,11.51%,→036.31% │ →004.73% │ ←351.42%,50.10%,49.90%,49.89%,50.11%,29312052961.08,29198099614.94,8618308980,8654701473,6722151539,1559014262,1572685005,3510984806,3574763310
_qfcw,laerd,bvpmx,_uoyj,hnits,kgz__,stinhdreal,1121.667468,19.37%,←000.83%,36.31%,→000.79%,57992717963.79,←001.44%,→002.65%,1.77,→001.45%,1.76,1.79,07.97% │ 09.62% │ 13.03% │ 11.70% │ 08.03%,08.08% │ 11.48% │ 12.35% │ 09.59% │ 08.14%,05.89% │ 09.45% │ 16.30% │ 12.46% │ 05.71%,05.43% │ 12.32% │ 15.28% │ 10.50% │ 06.68%,→002.08% │ ←000.29% │ ←005.46% │ ←001.96% │ →000.51%,22.80%,63.27%,13.93%,→037.24% │ ←000.83% │ ←137.30%,50.36%,49.64%,49.80%,50.20%,29204023125.35,28788694838.44,8602409835,8670600618,6272422114,1679718926,1665886129,3717184763,3818292778
